target_id,95_r1,105_r1,115_r1,125_r1,145_r1,160_r1,175_r1,190_r1,205_r1,220_r1,95_r2,105_r2,115_r2,125_r2,145_r2,160_r2,175_r2,190_r2,205_r2,220_r2,95_r3,105_r3,115_r3,125_r3,145_r3,160_r3,175_r3,190_r3,205_r3,220_r3
FBtr0073149,80.8361,91.9478,75.9566,110.947,126.006,104.976,152.579,169.056,87.6453,219.236,115.662,109.823,135.918,102.482,129.793,124.146,161.794,163.703,170.583,214.699,119.588,108.744,112.654,116.365,118.694,92.8033,124.769,133.408,152.035,157.573
FBtr0091902,316.177,234.445,265.484,304.537,309.458,391.885,122.995,135.113,52.5549,183.766,327.352,572.236,308.529,204.035,496.503,532.493,137.7,103.129,101.205,286.561,353.175,336.247,388.591,214.498,439.68,391.851,83.4842,58.74,110.301,181.444
FBtr0335159,3.44329,3.59571,2.8851,3.29732,4.41754,2.46061,2.58429,2.09593,0.799312,1.08635,3.04602,3.7471,4.95568,4.69938,2.07448,3.29176,1.8832,1.68118,2.12677,0.827537,3.1813,3.54964,4.14598,3.97706,2.38779,3.43571,2.49857,1.46601,0.613513,1.03133
FBtr0077751,67.7881,62.5615,41.8933,41.7664,30.1155,8.80399,4.62181,8.10789,1.4131,3.07431,138.936,121.136,89.06,37.1029,13.4467,21.0257,5.89893,2.64292,2.16125,6.0005,107.333,106.099,72.3885,46.6123,23.0086,4.96121,3.74639,3.58456,2.06864,1.15852
FBtr0076426,37.5458,39.1047,31.4362,34.159,23.8198,5.85869,3.42991,3.26433,1.28562,1.77005,43.5569,41.4173,41.2232,30.2497,12.2287,9.9631,2.47655,1.50119,2.90292,5.22709,46.8923,50.5521,38.0085,33.2747,17.3249,4.61775,2.51115,2.08196,1.51119,3.70263
FBtr0333863,0.330573,0.932941,0.676875,0.196394,0.49928,0.254285,0,0.144242,0.288166,0.63709,1.10278,2.53415,2.8101,1.75079,0,0.161166,0,0,1.15847,0.561664,0.652278,1.35205,0.560655,0.574226,0,0,0.262854,0.10258,0.324548,0.754431
FBtr0073231,0.0375875,0.0283225,0.0141561,0.0787613,0.183187,0.311469,0.335552,0.475829,0.206101,0.445401,0.00453927,0,0.0189514,0.0500522,0.323049,0.39674,0.424794,0.414587,0.340662,0.245965,0.011862,0.00781198,0.0570723,0.15253,0.232795,0.442356,0.320136,0.254158,0.393198,0.440408
FBtr0084181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126892,0.0204858,0,0,0,0,0,0,0,0,0,0,0
FBtr0077312,41.4204,42.168,30.012,29.3456,18.5406,3.51387,4.11843,4.24884,3.12325,7.70269,68.5343,54.9862,49.7478,25.495,11.772,8.29555,3.55935,4.25984,6.42282,10.1184,66.2421,58.7283,40.0388,35.2599,14.0181,3.87172,2.67075,4.51751,5.6759,5.1447
FBtr0076547,0.242403,0.0479499,0.1117,0.253412,0.935289,2.64735,16.4413,21.1864,29.1522,60.1361,0.12256,0.255858,0.220845,0.22512,0.782068,2.82093,11.8242,42.8121,61.326,72.8486,0.15379,0.0176154,0.0257225,0.0245967,0.989025,4.41987,11.9918,27.856,47.922,45.3563
FBtr0075790,0,0.290388,0,0.111561,0.325417,0.178316,0.714611,0.573535,0.284594,1.29103,0.446262,0,0.0638129,0,0,0.277695,0.153503,0.0755123,0.488501,0.508049,1.20157,0.157541,0.1146,0,0,0.338685,0.240665,0.423563,0.399946,1.0038
FBtr0077885,0,0,0.00600469,0,0.0234469,0,0.169906,0,0.231785,0.383108,0.521618,0.172694,0.426702,0,0,0.150595,0.120817,0.111703,0.146435,0.45006,0.255838,0,0.278187,0.0283426,0,0,0.0142615,0,0.197726,0.182179
FBtr0077886,1.71095,0.988162,0.80755,0.486158,0.205773,0,0,0.114001,0,0.0988811,1.73637,1.98345,0.361764,0.175022,0.0590908,0,0.0365505,0.0353207,0.0570286,0.301152,1.67035,2.06427,0.490596,0.311728,0.202184,0.0760573,0.075435,0.0940993,0.0382976,0.271194
FBtr0079505,0,0.0276131,0,0,0.0847229,0.0143734,0.0193521,0.0114736,0,0,0,0,0,0,0,0,0,0.0179463,0.00965824,0.0713069,0,0,0,0,0,0,0,0,0,0.0114774
FBtr0079504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0114496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0079503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0085609,76.7553,85.0862,77.2379,99.9101,114.603,65.8396,48.4585,49.7755,5.23756,8.2536,100.997,103.726,121.827,92.6259,91.8499,101.304,61.3463,16.8687,15.2719,6.86774,112.175,116.282,114.829,114.513,111.698,56.6874,42.6799,28.6205,9.08661,12.058
FBtr0085610,2.3737,1.52711,2.44389,1.0884,3.33981,0,1.31162,2.1734,0.350513,0,3.39266,1.89728,2.54253,0.897146,4.23173,2.5044,1.69133,1.55552,0.293137,0.911476,3.43184,3.28294,2.45216,0.989879,1.64993,1.50652,0.788848,0.415541,0,0.32748
FBtr0091888,319.901,249.62,345.251,1241.19,1343.25,520.994,297.652,174.069,146.582,380.903,327.352,572.236,481.84,777.039,669.783,748.921,318.048,229.452,268.429,682.683,356.156,353.625,416.543,957.629,1385.18,640.959,266.493,234.688,228.464,672.778
FBtr0335448,0.468424,0.724728,1.04432,1.2048,0.965326,1.03458,1.31333,2.16658,1.96401,1.61024,1.20692,1.77765,1.39878,1.44828,0.471469,1.05246,1.18371,1.3817,3.07829,4.61287,1.06345,1.03712,0.571228,1.19012,0.864974,0.696331,0.640442,1.6291,1.96089,2.27181
FBtr0335447,0,0.912436,0.918293,0,1.12767,2.06321,0,2.33482,0.363174,1.19668,1.74471,1.42095,1.19086,1.10516,1.27691,0.625846,2.65699,0.928863,0.271521,1.75267,3.18827,0.356823,0.227468,4.38809,0.46998,0.774087,1.64647,1.03125,1.50635,1.33279
FBtr0082420,23.0055,23.1548,20.7791,23.2027,25.8055,15.6058,21.1232,23.4345,6.71929,16.1063,36.0326,28.4775,34.8692,29.0225,27.0731,24.8311,21.3179,21.1137,20.2475,17.5119,39.3366,34.7934,35.2954,26.5641,24.6058,17.7404,16.1482,15.8133,14.5635,13.0846
FBtr0085964,111.016,132.522,110.065,148.257,185.81,156.613,199.514,162.782,41.2373,88.6065,166.405,156.112,193.312,143.678,192.524,193.36,197.69,121.757,70.5944,99.1599,156.661,153.13,142.453,151.812,148.196,126.879,164.905,101.033,78.5281,65.0347
FBtr0100407,12.922,13.2667,13.8749,19.3833,22.5582,18.9483,25.8592,16.8147,7.10363,13.5987,15.1659,8.98681,19.1362,15.0955,19.8673,19.076,26.4239,17.7998,15.4378,19.136,15.6509,13.8337,13.528,16.9419,17.5865,15.4582,20.37,11.7771,14.0835,13.7588
FBtr0072252,0.00786172,0.0103671,0.0725089,0.0246903,0.0315395,0.104174,0.0525996,0.176699,0.0415984,0.147669,0,0.0151344,0.0369855,0.0365909,0.0175084,0.145037,0.223993,0.108377,0.0962375,0.22149,0,0,0,0,0.138678,0.172108,0.0867801,0.0849346,0.326211,0.43668
FBtr0082482,61.1561,60.1096,28.8985,24.9698,9.66521,3.63621,4.16103,9.86702,2.25602,5.3874,117.851,119.214,62.7535,22.365,10.171,5.67504,6.24886,23.5147,3.79868,9.84238,123.315,82.3692,18.4784,30.1989,5.14793,9.95579,4.42733,0.651602,3.56784,3.33242
FBtr0081423,2.25319,1.62571,3.29954,0.895544,1.80264,2.51198,5.85671,5.77509,1.23199,2.05842,1.08833,0,2.00694,2.65748,0.679121,1.55204,3.51439,1.36095,2.18151,1.44845,2.83955,5.29846,5.5518,3.52462,5.84316,1.42647,1.64156,3.39122,1.96485,3.44838
FBtr0339563,1.48814,0.87286,3.82954,6.73241,1.41261,0.49966,0.697773,1.62392,1.36254,2.13002,4.17603,4.70157,3.08777,2.4617,1.75945,2.46641,3.55942,4.32519,3.0604,1.70293,3.18822,4.74657,7.05936,1.44985,3.86098,1.58156,2.6783,1.97714,1.66797,1.46077
FBtr0112478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0347115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0076492,5.03848,5.73835,1.36678,1.48141,1.93891,1.73566,1.12319,2.43028,1.93651,0.871372,2.78672,2.0584,2.1623,2.22524,1.47499,0.34539,2.34768,1.61018,2.50276,6.89163,3.90008,4.77786,1.95867,1.05895,0.618022,0.949414,1.23982,1.58368,2.17643,3.09654
FBtr0076491,77.4875,75.7251,85.0386,101.566,91.2968,31.466,0.49103,30.6246,0.231044,31.753,373.852,334.277,229.671,123.37,101.632,72.1306,12.2347,23.8568,18.3077,13.3316,276.95,225.486,217.715,77.2959,62.6802,11.4592,1.04983,7.02041,1.43577,0
FBtr0333885,5.40283,5.85285,3.54494,2.15775,0.765334,0.202621,0.276435,0.624685,0.202901,0.282189,3.42646,2.14335,2.70188,2.13315,0.830608,0.154592,0.455043,0.186911,0,2.77376,2.95103,2.7877,2.07704,1.44955,0.209437,0.143006,0.389617,0.162077,0.504684,0.54644
FBtr0076488,11.3472,10.3279,4.93115,4.76931,2.16717,3.32389,1.6125,1.83814,0.722857,2.09616,7.94726,8.83424,4.3608,7.9106,1.24907,2.27097,1.65499,2.02029,0.919287,2.86613,15.2644,7.0045,2.97985,4.09016,2.32307,1.27821,0.985755,1.84073,2.03907,2.43067
FBtr0333884,4.19767,3.08759,3.22886,4.72868,2.04125,0.544091,0,0,0,0,9.14995,5.88553,5.92255,1.37918,0.0153478,0.984391,0.504963,0,0,0.741971,2.76402,1.69569,3.84828,6.89657,0,0.971844,0,0,0,2.20798
FBtr0076487,178.201,175.222,135.619,124.313,76.7824,32.2716,44.8246,34.2467,16.3329,26.4906,116.32,98.5981,140.787,158.324,38.0576,36.2507,29.2494,32.6677,19.9949,25.9822,174.631,162.848,116.336,124.131,61.0581,30.6885,31.3739,25.8046,21.9008,22.6591
FBtr0076490,11.3793,18.094,9.83656,8.20745,5.82751,0.00183828,0.6132,1.16645,1.18682,1.62444,13.5508,13.3256,7.95669,6.60171,3.3169,1.92889,2.74E-06,1.37922,2.59607,1.5092,9.86878,8.50357,8.76389,11.1756,10.0842,3.36954,1.50173,0.395748,0.583819,0
FBtr0076489,99.4997,106.805,77.4934,89.3872,60.235,24.8018,20.289,14.4062,12.477,15.3649,63.1901,54.6228,71.4121,95.4225,39.3508,24.374,16.59,14.8235,13.3986,20.1492,69.8965,73.395,51.9287,87.427,44.5088,23.6552,15.6768,12.5579,16.7128,15.4429
FBtr0076493,103.703,109.08,65.7965,65.7671,40.0928,9.78153,14.3489,5.47872,7.28192,9.68409,53.4392,43.2182,42.3035,55.579,14.2758,12.3689,8.96138,7.1984,10.0996,23.2234,60.1704,58.382,34.9925,59.431,27.6926,16.5856,10.5598,12.6633,15.9637,20.8087
FBtr0339500,0.0643233,0.122352,0.0815791,0,0.346454,0.0479151,0.0674561,0.162388,0.501241,1.15548,0.0833265,0.299129,0.190659,0.055702,0.0566011,0.0962322,0.220643,0.363324,1.05987,0.643479,0.20154,0.387762,0,0.0659062,0,0.194053,0.331386,0.115439,0.445888,0.260108
FBtr0100652,0.739483,1.25183,0,0.205306,1.00136,1.59243,0.00156395,1.71165,1.20893,2.18864,0.395773,0.979039,0.709019,0.709835,0.506917,1.25087,1.04356,0.679378,2.39283,3.13042,0.533412,0.623139,1.10489,1.41871,0,0.409399,1.63462,0.689262,1.36676,0.564403
FBtr0100651,0.455897,0.755134,0.224338,0.362019,0.630758,0.264096,1.0985,0.603818,0.724017,1.19103,0.152766,0,1.54448,1.05339,0.42716,1.31836,1.33903,1.16602,0.604752,2.42273,1.0836,1.45454,1.30438,0,1.11579,0.135865,0.502793,0.332424,2.05846,1.0289
FBtr0100650,0,0,0,0,0,0,0.409658,0.001694,0,1.29E-07,0,0,0,0,0,0,0,0,2.04E-08,0.0763819,0,0,0.251059,0,0,0.0541241,0,2.61E-05,0.154037,0
FBtr0310475,0.444901,0.510396,0.375346,0.22031,0.313999,0,0.199301,1.91579,0.639421,1.80509,1.01733,0.702517,0.440409,0.388796,0.471067,0.382524,0.84267,1.09343,1.19527,2.24927,1.00598,0.650586,0.525524,0.46999,0.622376,0.266438,0.74561,0.762497,1.07048,0.844769
FBtr0077353,0.558887,0.208424,1.18499,0.482995,0.473872,0,0.980885,5.44E-08,0,0.32648,0.3503,0,0.440611,0.676336,0,0,0,1.10025,0.526791,0.42103,0.32697,0.217408,0,2.30E-10,0,0.379869,0,0.633262,1.47123,0.932767
FBtr0339501,5.4148,6.35932,4.60135,4.45545,3.70343,1.50349,0,2.7487,0,1.15383,9.09803,12.2863,6.51216,5.58986,3.8616,1.48025,0.986267,1.22758,0.581597,3.74893,11.8662,9.83419,6.26902,4.64358,2.46397,2.15863,1.26442,2.51124,1.08065,1.30984
FBtr0077352,1.36351,0.839625,0.362122,1.23475,1.91405,1.15E-05,1.94476,1.75611,0.506947,1.47186,2.73856,0.821674,1.27718,2.32218,0.826083,0.184428,1.31568,2.02707,3.04544,2.91462,2.08808,0.941546,1.22873,1.9076,2.17921,1.16778,0.644909,0.800395,0.975622,1.62502
FBtr0087519,27.5378,29.919,20.4694,20.2845,14.3234,4.24794,5.93513,8.97463,8.56537,23.4411,42.4625,38.2909,32.215,22.6432,10.7194,6.81446,5.76801,10.1856,16.1549,30.46,40.9845,33.9335,25.5399,21.2821,8.50287,3.66999,5.04426,6.75215,13.4917,15.7993
FBtr0452126,9.66297,9.74287,10.5378,12.7126,10.6815,3.71174,1.2484,2.30043,0.732351,2.20523,22.5459,21.7785,19.5311,11.8177,9.66933,9.43087,1.69875,1.05197,1.40068,4.34165,24.5827,18.0281,18.0892,12.8413,8.25273,3.71544,1.52519,1.20932,1.52196,0.993403
FBtr0072131,0,0.206758,0,0,0.227841,0,0.063188,0.187825,0.187658,1.03095,0,0.162155,0.0167222,0,0.189593,0.408925,0.10102,0.255077,0.570161,0.666059,0,0.0413241,0,0,0.0452158,0.0592708,0.209369,0.361425,0.278201,0.977756
FBtr0081034,0,0,0,0.0873393,0.168205,0,3.92076,0,0,0,0,0,0,0.064242,0,0.0546473,0,0.0290147,0,0,0,0,0.222187,0.085663,0,0,0,0,0,0
FBtr0340574,0,0,0,0,0,0,1.0563,0.212066,0,0.0584221,0,0,0,0,0.237546,0,0,0,0,0,0,0,0,0,0.0843032,0,0,0.0354385,0.0656715,0
FBtr0113225,0,0.0868251,0,0.145971,0,0.218124,0.276419,0.253196,0,0,0,0.0298266,0.0728851,0.0841295,0.276026,0.126527,0.320027,0.117464,0,0,0,0.0675933,0.0575995,0.0314363,0.0993807,0.508745,0.193813,0.104615,0.151256,0.583937
FBtr0082649,0,0,0.111046,0,0.101434,0,0,0.181379,0.0780392,0.279331,0.0142303,0,0,0,0,0.0511373,0,0,0.234492,0.178079,0,0,0,0,0,0,0,0,0,0
FBtr0334134,13.6919,17.6726,13.9112,20.3446,17.6164,9.63856,11.4992,11.6791,9.0072,19.4246,26.3281,23.1664,26.7739,16.8207,16.1162,18.5758,12.0336,13.1685,19.1617,20.5864,25.25,23.8595,25.546,19.7388,14.7559,9.31286,8.24988,10.1502,14.2393,23.016
FBtr0306910,0,0,0,0,0.0709964,0,0,0,0,0,0,0.131866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0306911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719132,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0085406,0.0764197,0.0629905,0.150729,0.0597822,0.229472,0.0946892,0.12741,0.0756478,0.176469,0.546451,0.0160464,0,0.0897665,0.0589178,0.0424464,0.0751051,0.0950086,0.144757,0.446153,0.425061,0.105284,0.110954,0,0,0.0913715,0.178995,0.0561822,0.141002,0.139876,0.40375
FBtr0072909,9.5619,9.87472,10.3832,16.6258,15.4585,11.0881,12.272,8.00127,2.52183,5.56569,15.2148,16.0161,10.9662,11.445,12.7854,15.5563,12.7777,7.5192,6.01458,7.11817,16.0804,15.4244,15.9013,19.5527,15.176,10.7395,6.91235,6.9881,5.27841,2.5598
FBtr0072910,16.8928,21.923,18.8166,23.2818,27.6833,26.3216,39.0372,53.8027,17.8089,40.1929,30.5525,22.7054,30.043,19.0643,27.5541,27.1209,36.6028,50.616,39.9436,45.4016,29.2907,29.6455,31.8932,22.5253,25.1677,21.637,36.6496,36.5257,43.082,37.7939
FBtr0088609,28.2059,32.2148,26.8561,34.0784,27.465,11.4345,17.176,18.7953,11.2801,24.0457,52.5979,41.2827,43.2211,32.1616,21.224,19.4281,14.7074,19.5748,24.9573,19.3223,46.5346,40.8074,40.1239,33.8767,23.5139,9.25113,14.6484,17.0518,16.0629,19.4471
FBtr0335435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738801,0.102256,0.198106,0,0,0,0,0,0,0,0.0218303,0,0.181112,0
FBtr0082488,0,0,0,0.0323523,0.0310295,0,0.0344707,0.0204563,0,0.119453,0,0,0,0,0,0.0813399,0,0,0,0.127074,0,0,0,0,0,0,0,0.0208288,0,0.0614053
FBtr0081467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07E-10,0,0,0,0,0,0,0
FBtr0299909,0,0,0,0.827952,1.11902,1.10927,3.7412,3.5789,0.885851,2.9931,0,0,0.655758,0.347205,2.39977,0.589589,4.82884,1.84856,4.21499,1.71513,0,0,0,0.8688,0.717629,2.33086,2.94812,2.30504,1.75352,3.48162
FBtr0334172,0.0897407,0.1388,0,0.266576,0.16697,0.94474,1.72595,1.07946,0.884362,1.23253,0.0930714,0.210581,0.0977812,0.134941,0.381519,0.330528,1.31317,1.50241,1.68156,1.47107,0.0267958,0,0.0918936,0.127231,0.139545,1.01408,0.491997,1.42064,1.90649,0.794672
FBtr0334171,0.0681074,0.340982,0.357252,0.377297,0.260977,1.51086,2.58933,2.66916,1.67406,4.24746,0.890014,0,0.312315,0.160866,0.505838,1.64441,3.39823,3.18111,3.19907,3.26217,0.515574,0.197561,0.443984,0.257319,0.486092,1.4988,1.97987,2.88864,2.78642,3.48664
FBtr0299910,0.0999189,0.0312459,6.20E-06,0.236155,0.654891,0.596158,2.69926,4.66563,3.11469,9.11587,0.00169962,0,0.396413,0.339069,0.771098,0.664465,4.10925,6.50841,7.65546,7.96881,0.00484768,0.154552,0.25464,0.240223,0.457001,0.949136,2.75033,4.53666,7.80228,5.49435
FBtr0299912,0,0,0,0,0,0,2.24056,0.00335623,1.65565,0.130243,0,0,0,0,0,0,0.451539,1.09656,2.2362,2.38036,0,0,0,0,0,0,0.56036,1.90824,2.35794,5.22511
FBtr0299908,0.929161,0.959708,0.742063,0.307378,0.233249,0,0.00145701,0.791983,0.65259,5.64117,1.94787,1.60597,0.163799,0,0,0,1.67E-08,2.45912,1.26191,3.33744,1.99532,1.31504,0.668766,0,0,0,0.861744,0.000208337,2.09E-07,0.0856813
FBtr0306016,0.193435,0.314384,0.284046,0.332894,0.269597,0.738149,0.790551,2.25756,0.958597,4.4454,0.173863,0.241946,0.404118,0.209994,0.444233,0.399971,2.28274,2.30701,2.35257,4.02121,0.265966,0.418382,0.28799,0.265354,0.271345,0.889322,2.10622,1.67002,3.82476,4.68176
FBtr0081466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0306015,0,0.00686073,0,0.134173,0.246913,0.380533,0.724548,0.484004,0.300659,0.727755,0,0,0,0.0955709,0.0651934,0.0950536,0.997046,0.811027,0.619113,0.884959,0,0,0,0,0.0208728,0.54661,1.17471,0.987693,0.878785,1.76393
FBtr0334173,5.09E-11,0,0.186512,0.537258,0.678536,1.14605,1.57019,1.6694,1.67207,2.64961,0,0,0.0427771,0.111274,0.191561,1.23043,1.71474,2.08397,3.0094,3.35712,0,0,0,0.476173,0.491333,1.88193,1.93468,1.98052,1.68924,3.49515
FBtr0299911,0,0,0,3.37E-10,0.344766,0.841165,3.60E-05,0.000130421,0.360459,0,0,0,0.163101,0.687567,0,2.40993,0,0,0.333775,0.265726,0,0,0,0.00986269,0.880638,0.292238,5.51E-10,0,1.87328,3.63E-07
FBtr0085187,0,0,0,0,0.020303,0,0,0.16064,0,0.0223092,0,0,0,0,0,0,0.100867,0.153714,0.0676795,0.0237514,0,0,0,0,0,0.0211173,0.0596566,0.0408103,0.0247565,0.160765
FBtr0299970,24.9681,30.5798,22.1949,29.8749,32.8739,19.6982,21.9645,22.585,10.3223,25.6986,41.5272,36.9945,40.5616,30.0543,31.3345,34.8529,22.6824,15.6997,17.2527,22.0501,35.6112,37.2532,37.0226,29.7231,36.6553,15.6378,14.348,18.0789,19.7502,16.4583
FBtr0091898,316.177,234.445,265.484,304.537,309.458,391.885,122.995,135.113,52.5549,183.766,327.352,572.236,308.529,204.035,496.503,532.493,137.7,103.129,101.205,286.561,353.175,336.247,388.591,214.498,439.68,391.851,83.4842,58.74,110.301,181.444
FBtr0080144,0,0,0,0.169478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401562,0,0,0
FBtr0110811,0.167016,0.1912,0.308955,0.923345,0.719216,1.34755,1.59859,0,1.04522,1.25479,0.197649,0.952794,0.430076,0.790057,0.859951,1.26E-05,0.769252,0.453686,1.10709,1.52166,0.365555,0.300954,0,0.756634,1.03146,0.0902532,0.51914,0,0.643384,0.974234
FBtr0083128,0.0805516,4.28E-08,0,1.72E-07,0.273522,7.27E-07,8.32E-07,1.85617,0.282999,1.25679,0,3.74E-07,0,5.20E-08,6.67E-08,1.70293,0.782933,1.05577,0.590749,1.88E-06,1.06E-08,0,0.217071,7.10E-07,0.289486,1.09039,0.641031,1.6986,0.879316,1.18306
FBtr0088473,0,0,0,0,0,0,0,0.015322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0301662,0,0,0,0.00624091,0.00594722,0,0,0,0,0.00660648,0,0,0,0,0,0.00780227,0,0,0.0132373,0,0,0,0,0,0,0,0,0,0,0
FBtr0088471,0,0,0,5.97E-05,8.74E-05,0,0,0,0,4.43E-05,0,0,0,0,0,0.000131066,0,0,0.000151685,0,0,0,0,0,0,0,0,0,0,0
FBtr0080226,40.4875,49.5736,42.4006,55.9189,62.8583,45.7864,59.1142,63.654,22.273,52.0947,70.5238,77.0338,70.5522,48.7124,61.0291,67.6831,62.5103,54.5627,42.5295,52.3511,66.2801,58.588,64.6727,62.4694,78.0053,36.5289,47.0225,53.4358,42.6572,36.4595
FBtr0085307,0,0,0,0.0214134,0,0,0,0,0,0.0225825,0,0,0,0,0.0456189,0.0537905,0,0.0141464,0.0685145,0,0,0,0,0,0.130876,0,0,0,0,0
FBtr0082115,6.70036,7.69822,7.30994,7.63554,7.80174,9.09049,9.16827,8.37084,4.67423,8.07148,10.767,10.0857,10.2609,7.93631,9.35347,10.686,8.88064,8.4037,8.93746,10.234,11.7652,9.56627,8.47489,8.21217,7.69452,7.20572,7.73319,7.74626,8.24729,8.18382
FBtr0332183,0,0.0455174,0,0,0,0,0,0,0,0,0,0,0,0,0.0764188,0,0,0,0,0,0,0,0,0,0.0545745,0.143383,0,0.0229539,0,0.136471
FBtr0335381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0307097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBtr0070527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353913,0,0,0,0,0,0,0,0,0,0,0
FBtr0070528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521862,0,0,0
FBtr0070529,0.0395827,0.0260823,0,0.0724618,0.0696056,0.194653,0.293923,0.444541,0.276701,0.321664,0.0083454,0.0190341,0.0523405,0,0,0.220724,0.375047,0.524712,0.281597,0.561021,0.0109183,0,0.0315179,0,0.0792332,0.236854,0.383071,0.332017,0.619344,0.408736
FBtr0076387,0,0.0190475,0,0,0.0577175,0.0952194,0.768304,1.21807,0.646507,1.39277,0,0,0,0,0,0.0376647,1.16692,1.72983,1.57281,1.51853,0,0,0,0.0586424,0,0,0.827423,1.13707,1.12767,1.98156
FBtr0333628,5.66578,6.39397,5.16073,4.54063,4.02811,1.45653,1.84293,1.34407,0.70201,0.792642,4.7801,4.7543,4.64079,5.60039,2.89542,1.29121,1.41566,1.22936,0.765366,1.71317,5.36675,5.20182,3.88388,4.44706,2.17966,1.91632,1.54747,1.46721,1.37499,1.64972
FBtr0070064,51.794,57.1017,78.324,95.4596,126.097,97.2258,145.193,175.445,87.5824,192.663,116.586,106.871,140.133,90.604,128.372,144.058,162.297,167.172,172.634,161.798,122.14,122.815,114.314,114.348,129.499,84.9128,109.362,142.789,157.777,131.774
FBtr0070065,32.2952,36.3163,10.1855,13.6322,18.9203,15.1746,14.667,14.3056,7.31997,24.3832,15.2816,9.71536,10.172,16.8394,9.47132,9.05851,14.0472,12.6936,21.227,23.733,7.14743,12.8439,10.2694,18.6095,14.2186,13.6941,21.0329,15.5517,20.9052,37.2516
FBtr0086001,0.0135061,0.0712449,0.0355547,0.324602,0.703675,2.79274,0.601447,1.17753,0.356877,0.804076,0.0682427,0,0.0793744,0.208894,1.14163,3.31881,1.53722,1.02369,0.811335,0.696737,0,0.0392513,0.0143272,0.246693,1.05813,2.08233,1.80802,0.881783,0.92298,1.6958
FBtr0070709,0.0490053,0.019583,0.0189037,3.9549,8.04217,4.43E-07,0,8.27E-06,3.49739,3.28469,13.1957,9.83981,0.184368,14.4595,6.12381,1.74384,1.55719,4.69E-06,1.93E-09,1.68E-06,5.53832,21.236,36.1294,5.48525,14.5801,0.000146255,0,4.13562,0.105825,0.412553
FBtr0070710,1.66686,0.119459,1.46305,0.167118,2.07367,1.6219,3.91548,1.42014,0.994174,3.38674,0,0.942513,1.24015,0.422495,0.686754,0,2.1131,1.27411,3.90264,6.78016,0,0.405903,0,0.509545,1.44675,1.36124,0.756828,2.24013,4.10557,3.04497
FBtr0070708,107.57,128.191,109.772,107.865,79.2477,18.4511,9.06557,16.7388,4.99805,16.7608,173.428,149.495,164.004,95.1919,36.5315,40.9908,11.6794,10.4533,17.0079,32.2531,193.853,185.131,128.295,126.943,48.5077,16.2033,11.2724,6.95552,10.8809,10.8077
FBtr0070711,5.03157,8.74684,7.56614,6.76435,6.09478,1.47457,0.876357,3.75173,0.475325,2.80532,7.18227,4.97396,7.85968,6.688,4.22911,4.1568,1.60981,0.585343,1.08366,4.07801,11.9288,11.8477,9.33481,10.2398,5.03584,1.77017,1.04102,0.68534,1.32023,0.312787
FBtr0083009,20.5348,21.5951,20.7739,31.0807,34.7569,33.5517,67.2674,79.4422,52.1554,129.577,39.7357,37.9158,35.6197,28.7951,39.4518,43.591,69.9403,83.0608,99.1872,124.932,37.2887,35.1602,38.2206,33.2188,33.0196,29.1812,47.9192,60.4106,99.8225,83.9388
FBtr0073436,162.284,174.372,141.926,199.903,163.489,93.2383,120.717,162.921,43.6049,107.378,305.501,296.518,231.123,127.797,148.658,172.213,150.248,76.3265,64.9291,87.602,252.978,225.488,198.909,168.542,200.937,68.6295,79.021,70.7314,71.5777,32.8992
